Session ID,User ID,Market,Sign-up,Experiment ID,Variant ID
4604UKTGM2S6CJMG61G0,0BYA9HBL698GTOP767,Sweden,false,Experiment037,Control
SNU5XPH2ENXJEK627BXU,0BYZTX0PRPAVRK4FUN,Sweden,true,Experiment037,Variant 1
DYGAYPO8ARHRR1Z9ZF9J,0BZWS0HREF3V7ZF3UU,Sweden,false,Experiment037,Control
4L77XJB2YQRB4FYEQOIN,0C0SOD6ORHDL60CBVM,Sweden,false,Experiment037,Variant 2
GHGF2H66UGCPKSR122EE,0C18JQ090R1AS9YZ3O,Finland,false,Experiment032,Variant 2
XL4S7ERCWQQB27M2QH8U,0C2RC95KJMAN8TLF5C,Denmark,false,Experiment037,Control
VMS9LSLIG1N4SPE8LYU9,0C4250BCRKY2FIJ0S3,Sweden,false,Experiment037,Variant 2
TPG242QERN4RYKZEPHM5,0C4DJDRENA6MOCCX2D,Sweden,false,Experiment037,Control
EU859I6ZMPKK2XC41A92,0C4HZYGLOVGY15IQCX,Finland,false,Experiment037,Variant 1
17EZ92263XRIR44XH3O9,0C4RZP7QUXOCLGVMJC,Finland,false,Experiment037,Variant 1
XWJPK5FX6L0RM3M793YB,0C74DP98AS6CUF5U4F,Sweden,false,Experiment037,Variant 1
4D7CHL8B2W6RVN2OOD9E,0C95EKWSQRRO8S3T09,Denmark,false,Experiment037,Variant 1
ROUWRCML71CL4FM1BEZW,0CD0MA66I82ZADNH1A,Denmark,false,Experiment037,Variant 1
ZEH9EVWHS7FQQO4VYSGB,0CEGWGJE3PJ8TBFQV1,Finland,false,Experiment037,Control
ITS9DIVRLIFSGPEPASQZ,0CGB63RUTMGPVX4KGA,Denmark,false,Experiment037,Variant 2
38TYVD5TJLYS4MJMVVL0,0CIESLQUHOX6GZBIEV,Denmark,false,Experiment037,Variant 2
EYQIFKD3YIS3FDD58OR6,0CJTS7WPZIBDC5JG5A,Denmark,false,Experiment037,Control
EI6YQSKHFFHXS0TXEP6J,0COBVIP3S0ECGW56PV,Finland,false,Experiment037,Variant 2
31NU7E4CW339GEFNKB40,0CWN6EC2RRHJR3UCSR,Sweden,false,Experiment037,Variant 2
SOJ612KR1RYNIXT6MMPD,0CXTKFA2ZYIL5NSITB,Sweden,false,Experiment037,Variant 2
OHWADDXNPFN99HWNVZXC,0CZ1LG4P3WE8BC07BQ,Norway,false,Experiment037,Variant 1
N4JI00E4R7LXH2RZ0MOJ,0CZHG1KC0E97CA6D4G,Sweden,false,Experiment037,Control
HEAC0WKK94XS5Q8LOM3S,0D0K22XQRYE1N0UORR,Denmark,true,Experiment037,Variant 2
OPJBJ63T3TR96VVUUZ1N,0D1LU616E37EICC1DD,Finland,true,Experiment037,Variant 1
V1W6HPZL9BP42NEEWIM9,0D4VFULI4N4J6UVR28,Sweden,false,,
2A4Q7SK2X7A12P2BCZJF,0D5B3L39DRYSECN7WJ,Denmark,true,Experiment037,Control
74SFWM23P11ZF5XGEQSK,0D890ZIEJUU71NKRPW,Denmark,true,Experiment037,Variant 2
5H7V5POFKCZLZER1URSX,0D96IUICAVNWTEB7S0,Denmark,false,Experiment037,Variant 1
G4YUT379FKU7O5LYVJRK,0D9K01WJZWAS9NC1B6,Sweden,false,Experiment037,Variant 1
9H37HYZ0SWPH3HKGU7UE,0DB9UYGUULCR538PZM,Denmark,false,Experiment037,Control
ZAAZZGPB2REQV3L56ZVV,0DBNABYCD10VQ8PURP,Sweden,false,,
3Q62M2NH5K8EEBZ3M0QO,0DCGM9QPWQ3OKBJFJI,Denmark,false,Experiment037,Variant 1
Z7QLA1GGN5N2Z8FL6FXD,0DDP4B3HJO56S560V4,Finland,false,Experiment037,Variant 1
SI8UDGBZ9JISQE2YN0SY,0DDPIEXF2UI4VF51HM,Norway,false,Experiment037,Control
QGKTA5U4QY6L1Z9H5ZEM,0DFCO7GRQ7V1H6UVAU,Norway,false,Experiment032,Variant 2
ANUR0L89HGCH31DCSSUE,0DHL98MOLWAOHOKNNP,Finland,false,Experiment037,Control
SKT38KOK2YIRMUL90ZP0,0DIKDGLTGMUUZPYCNT,Denmark,true,Experiment037,Control
31ORSYUAAUGRZM3L4FF0,0DN0UXMDII44GN68F0,Sweden,true,Experiment037,Control
QHNWAO7XRP7FDO8ESH66,0DOQLJVB13N07KPOY9,Finland,false,,
UEBV104GSAGU2MK8X72X,0DP9VNVQSPW2HC8EV2,Sweden,true,Experiment037,Control
TVDX4UQ02X6AVVW7VFDC,0DPCYRNA1JYZE0JC55,Norway,false,Experiment037,Variant 1
9ZGWEW95O0QTP14PNJB6,0DTAVMYB2DEWVR8F3G,Norway,false,Experiment037,Variant 2
H1IPJ51V0ELV8SRMVZC3,0DXLNKZE2Y0P66AN8O,Denmark,false,,
PAZP9A7EBM62QPZE3YO2,0DY4HPQPPDNQMTIR23,Finland,false,Experiment037,Variant 1
16R28KPATRCEWKFYCAOY,0E0OOS4X051YQ9T5JI,Finland,true,Experiment037,Variant 2
VKGWFWMWP25KTXR5DESZ,0E2P7UCERWEKIKB5AA,Finland,false,Experiment037,Variant 1
WD4R48FWPALUB94YYQRU,0E2YQJPIOK7KMBV2RU,Denmark,false,Experiment037,Control
TENKCY8Q8LYB1UDDSL0P,0E7KUKSAO3LLEXE1YK,Sweden,false,Experiment037,Variant 1
DVXV9X1ER3YSLD5FK0SE,0EC7ECCOPM7ZZOVA5E,Denmark,true,Experiment037,Variant 2
FTPI3DQ8Y4TPNY8X1ECN,0ECZ3SDTSE3UHC2FE4,Denmark,false,Experiment037,Variant 2
PYZMFJQ4W95ONSB1BMX9,0EHI866MWTDTM0M7IU,Denmark,true,Experiment037,Control
CM1VS4TX5ISWY6BC18NX,0EIQRI2Q2GX9X8PL06,Sweden,false,Experiment037,Variant 2
53V8CDE8DR4XBZNRMP3Y,0EIZNUG0RK133LMYSW,Sweden,true,,
AM91TGF6TPFE2C3UF9E6,0EKKKSD20Y3MXSEVMR,Denmark,false,Experiment037,Variant 1
VZ92D4VHUODE9BHDMNI1,0EKQM8GZ9LOPF3X15A,Finland,false,,
1WCFWG8O147BINEXK9P9,0ELX0HNAFVVHB7QOY6,Sweden,false,Experiment037,Variant 2
E5JI0MSUXDX8CD84YMDN,0EM8LB9VWCI90I6AOH,Sweden,false,Experiment037,Variant 1
P0I9X8T1UX2OEIZDDZOU,0EMP5JRXAYVGQH4MW6,Finland,true,Experiment037,Variant 2
3F3QK75IBEQ0WB18YKH1,0ENLAO33ZG07ZQJ0PD,Denmark,false,Experiment037,Variant 2
D5EQOQR7HV1H51Y8FC3N,0ENPMJI686WFR37FVQ,Sweden,true,Experiment037,Variant 1
RB8FCG8MBBHI7429VWM8,0EOGKM53KU5JKX7H08,Denmark,false,,
X2GRB12Q4Q4WJF0KTE5E,0EP1WCROW5RS8AJTH6,Sweden,false,Experiment037,Variant 2
X1PLRPFJFYLZU0DPC1YH,0EP3I2ANJOPWKI8L5N,Sweden,true,Experiment037,Control
KBL7QTZ5TAZIAPA3Q3S0,0EQJN4BZGVH7CNXZYI,Norway,false,Experiment037,Variant 2
FHYKZ6HNBYU0OS9Z2FCY,0ERKAV5H7JCIV97A5Y,Sweden,false,Experiment037,Variant 2
PA2136JK8JT1P3WC20YL,0EU4CKYENZSRF8WOZF,Denmark,false,Experiment037,Variant 2
JDS10WSP8EXE2F2608FJ,0EW42IHK82H6ABOJ87,Finland,false,Experiment037,Variant 1
4HALUMKCI6N402MMMWHA,0EXWQQOA398ZKBTYU6,Finland,false,Experiment037,Control
067C1JOYA3SACA6IIVVQ,0EYTETY1ZFHKU6M00W,Norway,false,Experiment037,Variant 1
E2I98AGK4JIU80NVB3S3,0EZ1WB7RS4MMTVNXNR,Sweden,false,Experiment037,Variant 1
7WP5P80CT0BMFNX0IW8N,0EZ4ENN4M0E1KZTW3B,Denmark,false,Experiment037,Variant 1
QA63EL5Q5XL4S2UZ1QIU,0EZXHQEQQ8OYYI85JD,Sweden,false,Experiment037,Variant 2
OSZT8X1R2LVS32C5MIWO,0F04FVQHABAC2W32SM,Denmark,false,Experiment037,Variant 2
MK3UIVBOQPVNY79Z8BZU,0F68SQ0U85SUIMZ2IA,Norway,false,Experiment037,Variant 1
AV5HNAH10OPJPTR36Q31,0F7MT747MDIDU8WIMR,Finland,false,Experiment037,Control
8UY5GV7NZT8I3X8BZUO9,0FA0J049A3S9NRJSUW,Denmark,false,Experiment037,Variant 2
7X5VU60LR1Q37EIK5WOX,0FBHIYUAOZFEL7HCK0,Finland,false,Experiment037,Control
DWEQ0ERIFZ2JY2ZWZN9M,0FE7LFLWOEDO3XVSNI,Sweden,false,Experiment037,Variant 2
QDO0KFHFCHA2NXVCJG0F,0FEF3DK36VJTNU6EHX,Norway,false,Experiment037,Variant 1
FNL0ZLHJPZH2TQSQA2NQ,0FJ6EWCIDN10NCS6RP,Finland,false,Experiment037,Variant 2
955ZC2OH3G2YXWTKTSDI,0FLKEIIKD6DGY86HF4,Denmark,false,Experiment037,Variant 1
OOHR66R9CVMBMBCU6QRU,0FM2H6A4ISY1X0N54B,Denmark,false,Experiment037,Control
XYQ8S19J1BU16W5TAT7Z,0FN5GMJ15HOGXKF2XX,Denmark,false,Experiment037,Control
NWTF6E7XP0K3LH5KZ9SK,0FOV9X3OEXL5LOYUR4,Denmark,false,Experiment037,Control
H0VMKRR7LB8KH4RQNLXB,0FP510YQZGKCY3XZTN,Finland,false,Experiment037,Control
T4Z48IEHUPPR1RNPUAKK,0FQA5NC04QJ3TI5LNW,Denmark,false,Experiment037,Variant 1
V8AR0KKUJ5KH6WD6AGHG,0FT5VYSUKKQ3D9YFH0,Norway,false,,
P5MJCM398ETMWKZH45LJ,0FTJNOR50UJKGPCAPE,Norway,false,Experiment037,Variant 1
Q1DE8GPZTD5IC5B1ENJ5,0FVGGQMH9GDQRONOOM,Finland,false,Experiment037,Control
68DRR6WOYJTB34SGCYUV,0FWJ2H3QWM2WL3PNCW,Denmark,false,Experiment037,Variant 1
2RCJIJJVSEFULZTXQ7AY,0FX91PWQ01L2Z3RS60,Sweden,false,Experiment037,Variant 1
8RTU5XYSZT1DA9F4YYKN,0FXCRQQTNIFPDGINXO,Finland,true,Experiment037,Variant 1
H40LEY344W3ICIBFH2VI,0FXI0KTCAQJEKTHCMA,Sweden,false,Experiment037,Control
KQLIYZDSM2IGGUI0UEEH,0G06JP9NN5S3DC0JIZ,Denmark,true,Experiment037,Variant 2
63ZQJHI62PZ9MIUKXGWW,0G072NOP40HBMXM7DP,Sweden,true,Experiment037,Variant 2
XG5DFE0I15Q0QUB323E8,0G1LBTFZR6EHWUHFIV,Denmark,false,Experiment037,Variant 1
BKWOQRKK5YH39N8ZSC5F,0G4CMF2QD1LHMNJG4K,Finland,true,Experiment037,Control
5G7OB4PI771W53T9YC7L,0G8SH6I90UK9S346V7,Norway,false,Experiment037,Control
DLKYL2P8ZJZZGCGSPHNX,0G95GWM8TYHEEOL41X,Finland,false,Experiment037,Control
XKTGPF2OOEWSN84EXO2C,0G9KO9GLXOIYVSN8RN,Denmark,false,Experiment037,Control
WLHIH66KWYOJTP87UAYN,0GACYRDNV4DT9BVFNC,Finland,false,Experiment037,Control
OXPYAOUIQ8VZY3KWSUCC,0GB9T1YKDDBJ7ADQJP,Norway,false,Experiment037,Variant 2
8RZME6SKGWEYD1WUZFB4,0GCQRNT4AC4R367QA2,Denmark,false,Experiment037,Control
2M46R5WC4A23RNTINBPV,0GD3DY21LILMDZTYJB,Denmark,false,Experiment037,Variant 1
NJQZI57H6DPWZOLOKOLT,0GDDFDQM5N0YK3ZAZX,Finland,false,Experiment037,Variant 1
CFOQB401EP3I8M34A1GF,0GHC00XV9CK78CKTAE,Denmark,false,Experiment037,Variant 2
VN4SSCP0L968VJEITS92,0GLL3WNMNB87P3ZZV8,Sweden,false,Experiment037,Control
155WYBXWSKJ93KSQ446Q,0GOSCFETIX2MUFNMZY,Norway,false,Experiment037,Variant 2
PKDMGUSYZ24KUROS0L01,0GQ4EBY23RFWAQZTX9,Denmark,true,Experiment037,Variant 2
UZ41UNTW93B3X8FIM1B9,0GSMJTH7YXAXQ1IC4R,Norway,true,Experiment037,Control
QWCEYURA2OYJXTUHW4TA,0GSMO6KOEDZKRWBV0V,Norway,false,Experiment037,Control
TJSCPKGSL6BGNJZZNX5L,0GTG1QOK711A5AVAUP,Sweden,false,Experiment037,Control
0Z98QCU0DXEPYY8TMQ3V,0GVDB47IV3BNL0K3YT,Denmark,false,Experiment037,Variant 1
ZBPHC419KVW6TIUHM04F,0H080ISQ96FT8OH6WG,Norway,true,Experiment037,Variant 1
HMH20INKYWJGMVRIVINL,0H0M9GVTDZMQ6G6NYA,Sweden,false,Experiment037,Control
ALPN3SSMJ21MOQWJ9N57,0H0S4MLPFRU9PI5UPO,Finland,false,Experiment037,Variant 2
Z9NS93NX7R9E7A2TF2P7,0H1T25S4RHV5TU8BMD,Norway,false,Experiment037,Variant 1
DJSSJH5VIG9MUXNYMAQC,0H2WBH2V3CX2JR2S2Q,Denmark,false,,
BPADA8M4TG61T5I7ND2O,0H54KXNJBIZV0GKC25,Norway,false,Experiment037,Variant 2
V7PN5Z3I5GLWQULVWERG,0H6WH7T7DIZB6M564X,Denmark,false,Experiment037,Variant 2
G67M6B2D56S1YV33X1G4,0H8M0JKRGM4KA2IJKI,Sweden,false,Experiment037,Control
5ITUHM4QTL3QDB5RGHAI,0HAI0AV2LKBFSR9XQ8,Sweden,false,Experiment037,Variant 1
8Y54JCVBWX560M2YSA8P,0HCLN3PPW7V48IY35V,Sweden,false,Experiment037,Variant 1
5WI5DJDKB1LU779CFALA,0HG1GYGNUKV3PWP2T8,Denmark,false,Experiment037,Variant 2
U98JNWDKL5COA3SVZF0J,0HGDXQCXKZ9TLCEFA8,Sweden,true,Experiment037,Variant 2
EHLHVAH72CBY0RVT7LOU,0HGQ37EYBN5FQ1OHRY,Finland,true,Experiment037,Control
X0OMMKN9VUI3T0HJRBSH,0HH84B8MO3N0OQC7KG,Sweden,false,Experiment037,Variant 1
3UWJ4BKXF1L27R6JIVMP,0HHJDYYJFLC1DI2CHY,Sweden,false,,
49NAEI1YD06LYACIVUVP,0HKYUUC009QX2OODI8,Finland,false,Experiment037,Variant 1
5NMKOICE1OC8G3X4NPDC,0HM6XICXDN4KKZ52SN,Norway,false,Experiment032,Control
BVINOKM1YF6YWHQ4ZK3K,0HMGCFE9TBPFXVT6KB,swe,false,Experiment037,Variant 1
G3L8FDTVJM6YUZ305UDJ,0HNWXN41TPVF4FD4SA,Sweden,false,Experiment037,Control
HJW25NPQTLIHU5R2GFTI,0HOB3T7I96EZFR86MH,Norway,false,Experiment037,Variant 1
AMKAMH78XCJ89N9XIG8M,0HOSDXVYKC6VY49H6R,Finland,false,Experiment037,Variant 2
U3LC39RKMMU4Y5RY22K7,0HQ3AJCPOBQGB66XZV,Denmark,false,Experiment032,Variant 2
4K2WVWW2QM9YQU2427HF,0HS1VZZA3LIPK1BI20,Denmark,false,Experiment037,Variant 2
SPLOKJX9AQNY8VGKJN89,0HTFWHE9UHQMMXZ46Q,Denmark,false,Experiment037,Variant 2
C0Y2Z4OMNZ88R1NE6O9M,0HYVWBVR86LMPC7NC7,Denmark,false,Experiment037,Variant 1
PIEVVUFH2J87Y9VR556E,0HZS2BQ0R1JITB6TLL,Sweden,false,Experiment037,Variant 2
PT07QB9RMKAWXKUVZP08,0I0NPTFCMIVKTLLACJ,Norway,false,Experiment037,Variant 2
04L9LHO4P8W9NBUVUY82,0I2XQJLGOISH6EZKK1,Sweden,false,Experiment037,Variant 1
AF67KDF4SJABLIEI72S5,0I4I88WR6GSY191AZ9,Finland,true,Experiment037,Variant 1
FS94B2C8M6T7FRYE7QVJ,0I4INWDYVJAPN8QK7T,Finland,false,Experiment037,Variant 1
JFNQDNXMA6QNQPGLWF3V,0I6SB00MB78ZZDZ1GY,Denmark,false,Experiment037,Variant 2
YSNAIB5ZX3HTZ25SBQ2M,0I9KZPFGXMPTRBFLFZ,Norway,true,Experiment037,Variant 2
P968HDDH1PXXDAS73IL0,0IB1LGVE7DVTS3QX0P,Sweden,false,Experiment037,Variant 2
DN2NIIZQDC2YULAAGJOK,0ICPRLKS1HY0GQ3HGP,Finland,false,Experiment037,Control
L2OBTFLLB40ZY0EPDJQP,0IDGL7AC4SGZXGZ1YV,Denmark,false,,
888300A1XM0T08I7HC8B,0IEXMKSK2PB3S1SMG7,Sweden,false,Experiment037,Variant 2
JIC1O93CV7PKZDCEU0SL,0IEYE3OH5BTLLQ16TI,Finland,false,Experiment037,Variant 2
483MQQPDSDOC399OZWHN,0IGHXXTYU3J2KAQ7K4,Finland,true,Experiment032,Variant 1
F3H45ORMXN1KFYAYB5M6,0IHHJTZPZL8YY14OEO,Norway,false,Experiment037,Variant 1
K9CSJBMC9HYGVJX8HT34,0IIP27YO1XW8RGEL4R,Norway,false,,
6E6B6XM6G8S77ZFZ8W0J,0IIW65Z6KF72H7KF22,Norway,false,Experiment037,Variant 2
RAHR1NJK7F86XRG8N7CX,0IIWIX4Q5LMSMMWAUF,Norway,false,Experiment037,Variant 2
B0LSMELL2KSJCNQE4QNK,0IJ6SJN53T37XU31SZ,Denmark,false,,
VM9FQZXIBT0F0XO6JUF3,0IKON9Q74OKUH7ZBNT,Sweden,false,Experiment037,Control
5IKUO9U1DJHBXKUSHM7Y,0IKVBGLM8G65GOKYT2,Sweden,false,,
KD2LSSXKG6QGQDY9NEL3,0IM2TX9MCQNS46YOUA,Sweden,false,Experiment032,Variant 2
XCX4VVIWWT002DOGTI2K,0INAKC5PY9RN27VCQN,Denmark,false,Experiment037,Variant 1
I016FQWYS24F7XJKXB2P,0ISL7M9915M1PPWYJR,Denmark,false,Experiment037,Control
8IM94LU6JN53H5N96STF,0ITLMOD7K6IOVUCB75,Sweden,false,Experiment032,Control
E92Q8OQFN2Q62A0UVA4F,0IUHWE4UK1Y0Y2FXFW,Sweden,false,Experiment037,Control
WBNGRN76HICFVJ2XUU76,0IV5XPFGF93FFF0XAR,Sweden,true,Experiment037,Control
3R1MJLZSW90PGML064KQ,0IVNFGS1MAZOMZLCFM,Finland,false,Experiment037,Control
EFV9COIK6E6MAHIUOBF7,0IWGVDR1XSN6T8N2ND,Sweden,false,Experiment037,Control
IYN4UEPE0X898RWOLC7F,0IXTPULNB5YH05IZ6F,Finland,false,Experiment037,Variant 2
32WLG3LGIORAK7HQI10X,0IYBCXS1ZL2FB6UE7L,Norway,false,Experiment037,Variant 1
XRODS514X78TXSQU18I2,0IYZ5TQ3YAGCE85XL4,Sweden,false,Experiment037,Variant 2
TYGY9JPDJ4LT5BKTWM8Q,0IZWFBP90L80QGJYWW,Sweden,false,Experiment037,Control
KHUZWGASMLI7XSFRXQ2C,0J1OFTML2GZ99QV7A3,Denmark,false,Experiment037,Control
V60G8ADPYZRK7ICAHFPR,0J3AH2SYSZHWZ2L813,Sweden,true,Experiment037,Control
VCXK4XKMO7HOBYR4LQQJ,0J5O5LULXDQRTCBP7U,Denmark,false,Experiment037,Variant 2
WE9HCBZQ7VVY7WL7QMKC,0J7SWUH9UOOSIPVTWI,Norway,false,Experiment037,Control
SCLUSR3GPFN0I6BNDVAR,0J7XBEPWENUP3GZVV3,Sweden,false,Experiment037,Variant 2
J73YFQ95V6V9R1MRW8RJ,0J8TUECAEF85KXLJ4S,Denmark,false,Experiment037,Variant 1
X8BXA05TS4BH1XKFRLLD,0JB3H7ONFB6ZM8O56S,Norway,false,Experiment037,Control
QD0TP5Q7RCKLYQ7TQTCA,0JIVG6Q8POVELGB1JK,Denmark,false,Experiment037,Variant 2
XPN4NRB9ZVBHOUKZWPRM,0JJTFF7CT7D6R6ZB8T,Denmark,false,Experiment037,Variant 2
AJ2WOF79RL3ZHAPPKQ2J,0JK6OK3UVT2RBJR8W1,Sweden,false,Experiment037,Variant 1
YVBZ342V5C3G464DEL8T,0JKMZMNMGI946HO93R,Sweden,false,Experiment037,Variant 1
TFJ8KIV0P6MAR2FUE1SO,0JLJR4MXD91YOP49F5,Denmark,false,Experiment037,Variant 2
PRGBZU7UZ79HX7OZ93II,0JM62BPXLXIRYZ574T,Sweden,false,Experiment037,Control
Q63JIQ4SEQQK9Q527GWH,0JM81KPC87MJ36FR5N,Sweden,false,Experiment037,Variant 1
PEEC7ES1BA6E5V1V5EFY,0JO4A779ZGP10QDJX8,Sweden,false,Experiment037,Variant 2
1D3R5BTM65UPX4VYC9DS,0JOK3I7RCV9BO8CXS9,Sweden,false,,
OOPXN44UVU6694P3PK9Z,0JOYI0GBFBHPSD72HG,Sweden,true,Experiment037,Control
4I4IYUJQRXLKGN9S5G0W,0JPAR0IWGOG3VW6CB1,Sweden,false,Experiment037,Variant 2
AK3R8UVXUYUBW5HSR1S3,0JPLGBCLLV2A2KYK07,Norway,true,Experiment037,Variant 1
4H0NPCETPUZ1CZB4Q6UE,0JQ5N12LWPARM7YXI6,Finland,false,Experiment032,Variant 2
LZQZKT2XVFWPBFCNMASM,0JQCFY8F0X9C718DIA,Finland,false,Experiment037,Variant 1
1N4BLQ2IAAFSZVA9DPXQ,0JQUKZE3C352YSIHMS,Denmark,false,Experiment037,Variant 2
TB0948UEVPCO0JJE5FJL,0JS733H2MKU5RO0MOV,Norway,false,Experiment032,Variant 1
JEU0PNFCMKM58JDRGEJ0,0JTEUQE19I48EYAMXM,Sweden,false,Experiment037,Variant 2
ZGWO9X4UXRCJRLTXO9BH,0JTO8RGW4O7V2BLNG0,Norway,false,,
EQOOTM479VVUJQI8JTDQ,0JTSUW3IPCH7PXWVPC,Denmark,true,Experiment037,Variant 1
YTAK75PVONXAT60XDNP3,0JUP0G24GC9D5KT0YE,Denmark,false,Experiment037,Variant 1
NY4W5YOFKFQP07YPYEHZ,0JUZ7S4I2M6EF0KIOR,Sweden,false,Experiment037,Variant 2
TTY1DDDA99TBQ04W4GEL,0JWKXOQBV6EKQ2DNUI,Denmark,false,Experiment037,Variant 2
IB32CDLWYP34SLCZAT9A,0JYZA574R9JQ1ZGO0J,Norway,false,Experiment037,Control
VY4MLB7MP2UQXLY1TICP,0JZ9BU3EJ8GI7UYLOS,Denmark,false,Experiment037,Variant 2
OWWLGP82QZTYSU51LO1U,0JZKEUSNZYT7PVSDHO,Norway,false,,
8Y7XEASCT2IH4UZFZVIN,0K44F1OHE606S4RL9U,Sweden,true,Experiment037,Control
ZTDD77GVF71LB7KBPA16,0K68TYWB4XTLVKD6GT,Finland,false,Experiment037,Variant 2
SQNN2R3HQIEEGT4U4BF7,0K78OMRMESC17B90P3,Finland,false,,
N2XOSH7B0J8WH1WDN2AD,0K80QW524UC3FZNI4Z,Denmark,true,,
865JSY4UMKPUM6ZRQLM1,0K8Q4N0DP5EIECB390,Norway,false,,
FEE1XNJ9EB4QU572T6IV,0KBDCFQ611N42GONXY,Sweden,false,Experiment037,Control
1U83Q2B6DYED2HTF95ET,0KDMD73N34L25P18FE,Norway,false,Experiment037,Variant 2
NO16113IP6S4TKHLNEMP,0KEMV1O3JLUMGPGNMO,Finland,false,Experiment037,Variant 2
QU6414HNVFVO5P7BZI4Y,0KFPEWKHWV33EB9GHT,Denmark,false,Experiment037,Variant 2
AVCNTET63OSMK38ZJRV7,0KGM7RQS9S40U01GIV,Norway,true,Experiment037,Variant 2
6O7CVL9SGG046HEXKG3L,0KJQKY1HKTFFW3ARML,Sweden,false,Experiment037,Variant 1
BQ93FDGCC9PGNA1FFX77,0KKU7WLZK9KEL7VKW9,Denmark,false,Experiment032,Control
7WV74WYS9RHRQ5TRD0KT,0KPRNDEL54G7ZJR3TP,Finland,false,Experiment037,Variant 2
57P48PFPRQVYRHXJJZ8G,0KR963EZO9LGON8KVS,Sweden,false,Experiment037,Variant 1
F7SWY2PB26RIBETDEQEH,0KU23OMIPPL8KYGVHJ,Finland,false,,
UGBKXZH7O69DPEBY623B,0KVM0FJA34IA7XTT9E,Finland,false,Experiment037,Control
KXJZJC59MNDQ3V4AED3B,0KXNMRE1JO9RNBLYCR,Denmark,false,,
6MP7CDBHCL7E4JOAB2A8,0KYTOH629ZCLFFT4FZ,Denmark,true,Experiment037,Control
EMHA9NRDADSMZY6HLTOG,0L1IMGKJP41DAOEB2T,Sweden,false,,
CBI3NTNV0OZO4KND8595,0L2S3NJXEHD0UD78NI,Denmark,false,Experiment032,Variant 2
CBEU79CPO93QLMTY08Q4,0L3V03CBBME2V3Z31U,Sweden,false,,
ERFTYJGBZK2WED837VRB,0L5HF93A6RYVCSL0O7,Denmark,true,Experiment037,Control
4XRP41S0ZWYCL9XDASG6,0L845LZINWPGYJG3US,Finland,true,Experiment037,Control
DDY5GY44AQWFLEVKM4XK,0L9IQIRV0M70PZZGAA,Sweden,true,Experiment037,Variant 1
KUZBTAHCPJNOD82EJU8X,0LASC48Q83XETQDSHH,Finland,true,Experiment037,Variant 2
9V7TQITBB2RGBKESE8IS,0LIDXCEKOIQY87UC61,Denmark,false,Experiment037,Variant 2
9ULUUFIALNFAV7KCFFTU,0LIPWRUPW5NCET1U3X,Norway,true,Experiment037,Control
OSAQ9DFMSXCKA1NPVIJG,0LKI1JQGAFQ6QFB98E,Sweden,false,Experiment037,Control
WKL8EVQU0M3ORKG75MPZ,0LKYUJWTWPBG7VZOEA,Denmark,false,Experiment037,Variant 2
T7FHOFRUEPXTVZIDB6DW,0LMFIFACT1WGTPV1DG,Finland,false,Experiment037,Variant 2
EGWIDJ76UNW1V7J1HPKD,0LMJGCW2M3S30C0615,Finland,false,Experiment037,Control
IBWB22XZMXT9UIOKA8WX,0LNN7SAJQJU1QDIAFO,Finland,false,Experiment037,Variant 1
KUMXA88UEUD69H2GAEMZ,0LPBA6S4HXANIHU812,Sweden,false,Experiment037,Control
G75M3YUU1T7ERKQVTF7N,0LPZKGQKKYQL3TZKL5,Denmark,false,Experiment037,Variant 2
Y4CBYFZH80YRACDOHSZJ,0LRH2K7BHD8K3LJHUJ,Denmark,false,Experiment037,Control
02EZKH0NFY3T9FG35IKK,0LUH4ELR489YD2W5OI,Norway,false,Experiment037,Variant 2
MY6EYE5N048I3AOXG71O,0LWXHH9021GKM4XUDF,Denmark,true,Experiment037,Variant 2
Q2ZYW0FFICV76O7WQQBI,0M0HQ636H8XWW0C4K8,Finland,false,Experiment037,Variant 2
VAJV1U5GNA50D4CCLFYH,0M0SM5RHTFPPV6CKJN,Denmark,false,Experiment037,Variant 1
Z6O90EB6PWPN2Z8OCW27,0M1OO76B97P3DN6FT1,Sweden,false,Experiment037,Variant 2
XMEW4QCZMVU2ENRD6TM9,0M3PCN823BAD8OAE0L,Sweden,false,Experiment037,Control
2KUFSNRBTBCRU3WICZTW,0M4FB55PNN3T0P0Z5W,Finland,false,Experiment037,Control
GR2UNPZ4K5Z6KTM76DHK,0M5BHBLZUZ0LLWR6GT,Finland,false,Experiment037,Control
TXP5B26SJ1EVSDTITR30,0M9A8CSL6MTEIRRI35,Sweden,false,Experiment037,Variant 1
L4IQCB5X08Y87UH9PQ9H,0MATMLVBGJVVLA1ND3,Denmark,false,Experiment037,Variant 1
UTLQUG39VE0CRVLHUYTH,0METIBZW803IZF5BZY,Denmark,false,Experiment037,Control
KPYSSU1NO2P6CACJI8RR,0MF188FAHK8G6ITXFL,Sweden,false,Experiment037,Control
RIS46GAZ1KWD6C49OKU0,0MG2UMB590NXFLNVV2,Denmark,false,Experiment037,Control
WS1WIR0HWISKNKTRS0X3,0MHT7GBTDRU87D4XUJ,Sweden,false,Experiment037,Variant 2
EFHAD3I6TEPPTR21Y1SR,0MIV04OX9YPFSIZB59,Sweden,false,,
DEWQ7X78FCP2J24CVA4E,0MKBSC72HC4NFRTIZC,Norway,false,Experiment037,Variant 2
